time,setpoint,z,z_clean,vz,tof_range,baro_alt
7.547500,0.600000,0.596162,0.600000,-0.000000,0.581698,0.587995
7.550000,0.600000,0.608313,0.600000,-0.000000,0.607935,0.401732
7.552500,0.600000,0.590076,0.600000,-0.000000,0.597980,0.729433
7.555000,0.600000,0.597608,0.600000,-0.000000,0.608715,0.712579
7.557500,0.600000,0.598772,0.600000,-0.000000,0.593439,0.579983
7.560000,0.600000,0.599718,0.600000,-0.000000,0.606305,0.676605
7.562500,0.600000,0.606095,0.600000,-0.000000,0.598175,0.671990
7.565000,0.600000,0.605809,0.600000,-0.000000,0.581542,0.463677
7.567500,0.600000,0.594665,0.600000,-0.000000,0.592885,0.567124
7.570000,0.600000,0.599430,0.600000,-0.000000,0.591382,0.620782
7.572500,0.600000,0.600903,0.600000,-0.000000,0.607062,0.770171
7.575000,0.600000,0.590571,0.600000,-0.000000,0.584097,0.626773
7.577500,0.600000,0.598457,0.600000,-0.000000,0.611387,0.627895
7.580000,0.600000,0.597679,0.600000,-0.000000,0.578472,0.698704
7.582500,0.600000,0.601245,0.600000,-0.000000,0.590350,0.658737
7.585000,0.600000,0.593533,0.600000,-0.000000,0.602250,0.838892
7.587500,0.600000,0.602814,0.600000,-0.000000,0.597407,0.622722
7.590000,0.600000,0.596188,0.600000,-0.000000,0.618273,0.677467
7.592500,0.600000,0.596208,0.600000,-0.000000,0.612125,0.597500
7.595000,0.600000,0.597415,0.600000,-0.000000,0.575686,0.560415
7.597500,0.600000,0.597637,0.600000,-0.000000,0.605515,0.610351
7.600000,0.600000,0.598863,0.600000,-0.000000,0.600903,0.651803
7.602500,0.600000,0.597309,0.600000,-0.000000,0.598138,0.470693
7.605000,0.600000,0.596915,0.600000,-0.000000,0.599393,0.485885
7.607500,0.600000,0.597932,0.600000,-0.000000,0.596062,0.526289
7.610000,0.600000,0.603989,0.600000,-0.000000,0.587013,0.477391
7.612500,0.600000,0.599832,0.600000,-0.000000,0.615506,0.565726
7.615000,0.600000,0.591505,0.600000,-0.000000,0.591978,0.609450
7.617500,0.600000,0.599025,0.600000,-0.000000,0.579324,0.658328
7.620000,0.600000,0.603888,0.600000,-0.000000,0.603446,0.666951
7.622500,0.600000,0.603498,0.600000,-0.000000,0.598548,0.420304
7.625000,0.600000,0.596717,0.600000,-0.000000,0.599397,0.560753
7.627500,0.600000,0.599029,0.600000,-0.000000,0.619036,0.681472
7.630000,0.600000,0.604336,0.600000,-0.000000,0.585327,0.385102
7.632500,0.600000,0.595926,0.600000,-0.000000,0.590914,0.589723
7.635000,0.600000,0.605792,0.600000,-0.000000,0.601973,0.781120
7.637500,0.600000,0.598676,0.600000,-0.000000,0.604599,0.583415
7.640000,0.600000,0.598968,0.600000,-0.000000,0.595812,0.692984
7.642500,0.600000,0.590186,0.600000,-0.000000,0.593152,0.370803
7.645000,0.600000,0.599475,0.600000,-0.000000,0.624330,0.541576
7.647500,0.600000,0.600445,0.600000,-0.000000,0.589943,0.502842
7.650000,0.600000,0.601698,0.600000,-0.000000,0.596985,0.649010
7.652500,0.600000,0.598185,0.600000,-0.000000,0.600129,0.475422
7.655000,0.600000,0.598047,0.600000,-0.000000,0.600296,0.440228
7.657500,0.600000,0.592955,0.600000,-0.000000,0.582517,0.519226
7.660000,0.600000,0.598829,0.600000,-0.000000,0.610040,0.763868
7.662500,0.600000,0.600659,0.600000,-0.000000,0.587491,0.432650
7.665000,0.600000,0.599625,0.600000,-0.000000,0.622637,0.501849
7.667500,0.600000,0.598739,0.600000,-0.000000,0.615799,0.693584
7.670000,0.600000,0.598406,0.600000,-0.000000,0.595645,0.518202
7.672500,0.600000,0.598331,0.600000,-0.000000,0.607013,0.668726
7.675000,0.600000,0.592439,0.600000,-0.000000,0.580930,0.475939
7.677500,0.600000,0.599451,0.600000,-0.000000,0.589899,0.484781
7.680000,0.600000,0.599088,0.600000,-0.000000,0.616582,0.531574
7.682500,0.600000,0.600701,0.600000,-0.000000,0.602877,0.697492
7.685000,0.600000,0.607825,0.600000,-0.000000,0.612498,0.561566
7.687500,0.600000,0.602507,0.600000,-0.000000,0.612308,0.732551
7.690000,0.600000,0.587927,0.600000,-0.000000,0.594641,0.721467
7.692500,0.600000,0.599601,0.600000,-0.000000,0.594948,0.667905
7.695000,0.600000,0.607805,0.600000,-0.000000,0.617307,0.517413
7.697500,0.600000,0.607323,0.600000,-0.000000,0.589900,0.498896
7.700000,0.600000,0.597811,0.600000,-0.000000,0.586563,0.489572
7.702500,0.600000,0.599858,0.600000,-0.000000,0.595348,0.715943
7.705000,0.600000,0.597464,0.600000,-0.000000,0.598970,0.426142
7.707500,0.600000,0.595469,0.600000,-0.000000,0.592995,0.609830
7.710000,0.600000,0.597306,0.600000,-0.000000,0.591204,0.669868
7.712500,0.600000,0.601676,0.600000,-0.000000,0.606257,0.472897
7.715000,0.600000,0.584149,0.600000,-0.000000,0.590920,0.674840
7.717500,0.600000,0.597855,0.600000,-0.000000,0.595429,0.610681
7.720000,0.600000,0.608781,0.600000,-0.000000,0.612537,0.571143
7.722500,0.600000,0.598370,0.600000,-0.000000,0.601500,0.579319
7.725000,0.600000,0.588894,0.600000,-0.000000,0.598136,0.557909
7.727500,0.600000,0.605278,0.600000,-0.000000,0.592184,0.685651
7.730000,0.600000,0.598710,0.600000,-0.000000,0.596720,0.463769
7.732500,0.600000,0.595340,0.600000,-0.000000,0.583227,0.595220
7.735000,0.600000,0.608211,0.600000,-0.000000,0.603392,0.881135
7.737500,0.600000,0.595300,0.600000,-0.000000,0.604474,0.671544
7.740000,0.600000,0.605928,0.600000,-0.000000,0.599310,0.685414
7.742500,0.600000,0.602628,0.600000,-0.000000,0.592533,0.569359
7.745000,0.600000,0.597995,0.600000,-0.000000,0.631525,0.539229
7.747500,0.600000,0.606045,0.600000,-0.000000,0.587243,0.564047
7.750000,0.600000,0.603071,0.600000,-0.000000,0.603357,0.618244
7.752500,0.600000,0.605087,0.600000,-0.000000,0.611031,0.551699
7.755000,0.600000,0.606806,0.600000,-0.000000,0.566916,0.418512
7.757500,0.600000,0.592007,0.600000,-0.000000,0.581121,0.621935
7.760000,0.600000,0.598661,0.600000,-0.000000,0.609889,0.574595
7.762500,0.600000,0.603361,0.600000,-0.000000,0.611321,0.509585
7.765000,0.600000,0.598023,0.600000,-0.000000,0.609431,0.523133
7.767500,0.600000,0.603055,0.600000,0.000000,0.619232,0.579788
7.770000,0.600000,0.608681,0.600000,0.000000,0.604236,0.581379
7.772500,0.600000,0.599572,0.600000,0.000000,0.593355,0.494587
7.775000,0.600000,0.591532,0.600000,0.000000,0.606637,0.613286
7.777500,0.600000,0.608508,0.600000,0.000000,0.600404,0.643073
7.780000,0.600000,0.599995,0.600000,0.000000,0.590158,0.621187
7.782500,0.600000,0.608353,0.600000,0.000000,0.602928,0.714788
7.785000,0.600000,0.596688,0.600000,0.000000,0.601288,0.385256
7.787500,0.600000,0.602587,0.600000,0.000000,0.621440,0.580697
7.790000,0.600000,0.597629,0.600000,0.000000,0.604828,0.589763
7.792500,0.600000,0.596746,0.600000,0.000000,0.590167,0.620718
7.795000,0.600000,0.595495,0.600000,0.000000,0.597413,0.394172
7.797500,0.600000,0.609763,0.600000,0.000000,0.601217,0.464741
7.800000,0.600000,0.595065,0.600000,0.000000,0.601274,0.742716
7.802500,0.600000,0.596106,0.600000,0.000000,0.579613,0.510874
7.805000,0.600000,0.598555,0.600000,0.000000,0.615744,0.711792
7.807500,0.600000,0.605777,0.600000,0.000000,0.595982,0.474331
7.810000,0.600000,0.598662,0.600000,0.000000,0.588550,0.623197
7.812500,0.600000,0.592329,0.600000,0.000000,0.606895,0.532884
7.815000,0.600000,0.598518,0.600000,0.000000,0.593398,0.544413
7.817500,0.600000,0.598444,0.600000,0.000000,0.596131,0.570614
7.820000,0.600000,0.606711,0.600000,0.000000,0.591810,0.625701
7.822500,0.600000,0.593536,0.600000,0.000000,0.612347,0.592093
7.825000,0.600000,0.606395,0.600000,0.000000,0.605684,0.635390
7.827500,0.600000,0.596061,0.600000,0.000000,0.605377,0.534516
7.830000,0.600000,0.593486,0.600000,0.000000,0.592478,0.674503
7.832500,0.600000,0.606175,0.600000,0.000000,0.592509,0.499905
7.835000,0.600000,0.604565,0.600000,0.000000,0.614760,0.375922
7.837500,0.600000,0.594221,0.600000,0.000000,0.596403,0.806038
7.840000,0.600000,0.597122,0.600000,0.000000,0.594731,0.647589
7.842500,0.600000,0.605750,0.600000,0.000000,0.600097,0.857647
7.845000,0.600000,0.608120,0.600000,0.000000,0.601232,0.715440
7.847500,0.600000,0.602471,0.600000,0.000000,0.602483,0.694513
7.850000,0.600000,0.600096,0.600000,0.000000,0.597110,0.606490
7.852500,0.600000,0.595072,0.600000,0.000000,0.608239,0.486383
7.855000,0.600000,0.594923,0.600000,0.000000,0.609592,0.446812
7.857500,0.600000,0.601956,0.600000,0.000000,0.591175,0.717615
7.860000,0.600000,0.599489,0.600000,0.000000,0.592494,0.755055
7.862500,0.600000,0.605317,0.600000,0.000000,0.605713,0.581897
7.865000,0.600000,0.597433,0.600000,0.000000,0.597428,0.597197
7.867500,0.600000,0.598905,0.600000,0.000000,0.594639,0.526764
7.870000,0.600000,0.598543,0.600000,0.000000,0.612369,0.265504
7.872500,0.600000,0.593885,0.600000,0.000000,0.584617,0.610599
7.875000,0.600000,0.595391,0.600000,0.000000,0.593279,0.477468
7.877500,0.600000,0.592016,0.600000,0.000000,0.590216,0.549809
7.880000,0.600000,0.601255,0.600000,0.000000,0.606327,0.704544
7.882500,0.600000,0.605723,0.600000,0.000000,0.596586,0.600413
7.885000,0.600000,0.590417,0.600000,0.000000,0.608433,0.477292
7.887500,0.600000,0.605137,0.600000,0.000000,0.596861,0.623491
7.890000,0.600000,0.602792,0.600000,0.000000,0.603088,0.592502
7.892500,0.600000,0.600478,0.600000,0.000000,0.609344,0.509172
7.895000,0.600000,0.608071,0.600000,0.000000,0.589783,0.453190
7.897500,0.600000,0.593998,0.600000,0.000000,0.611118,0.699388
7.900000,0.600000,0.597600,0.600000,0.000000,0.606377,0.502501
7.902500,0.600000,0.599719,0.600000,0.000000,0.600047,0.539645
7.905000,0.600000,0.586816,0.600000,0.000000,0.607492,0.599483
7.907500,0.600000,0.602497,0.600000,0.000000,0.605934,0.552514
7.910000,0.600000,0.603008,0.600000,0.000000,0.594177,0.585737
7.912500,0.600000,0.597801,0.600000,0.000000,0.613214,0.564496
7.915000,0.600000,0.606628,0.600000,0.000000,0.595848,0.583287
7.917500,0.600000,0.597853,0.600000,0.000000,0.600596,0.568973
7.920000,0.600000,0.601369,0.600000,0.000000,0.599577,0.716995
7.922500,0.600000,0.598395,0.600000,0.000000,0.602215,0.733027
7.925000,0.600000,0.602842,0.600000,0.000000,0.595308,0.438321
7.927500,0.600000,0.596886,0.600000,0.000000,0.594533,0.533900
7.930000,0.600000,0.600240,0.600000,0.000000,0.614493,0.564581
7.932500,0.600000,0.604065,0.600000,0.000000,0.606527,0.784384
7.935000,0.600000,0.596189,0.600000,0.000000,0.592287,0.562598
7.937500,0.600000,0.601981,0.600000,0.000000,0.603676,0.493921
7.940000,0.600000,0.604878,0.600000,0.000000,0.606470,0.686407
7.942500,0.600000,0.594048,0.600000,0.000000,0.608710,0.484976
7.945000,0.600000,0.603549,0.600000,0.000000,0.595395,0.702066
7.947500,0.600000,0.595571,0.600000,0.000000,0.586814,0.591292
7.950000,0.600000,0.603970,0.600000,0.000000,0.586394,0.462034
7.952500,0.600000,0.603643,0.600000,0.000000,0.610695,0.405635
7.955000,0.600000,0.598741,0.600000,0.000000,0.590569,0.610131
7.957500,0.600000,0.598710,0.600000,0.000000,0.587831,0.678698
7.960000,0.600000,0.596871,0.600000,0.000000,0.584319,0.785930
7.962500,0.600000,0.602689,0.600000,0.000000,0.587454,0.718974
7.965000,0.600000,0.592669,0.600000,0.000000,0.604927,0.625978
7.967500,0.600000,0.592721,0.600000,0.000000,0.597365,0.477659
7.970000,0.600000,0.603472,0.600000,0.000000,0.585876,0.701834
7.972500,0.600000,0.598224,0.600000,0.000000,0.598079,0.544743
7.975000,0.600000,0.604418,0.600000,0.000000,0.611394,0.479722
7.977500,0.600000,0.601689,0.600000,0.000000,0.599403,0.608507
7.980000,0.600000,0.593808,0.600000,0.000000,0.600399,0.810619
7.982500,0.600000,0.601311,0.600000,0.000000,0.599446,0.406707
7.985000,0.600000,0.594488,0.600000,0.000000,0.598980,0.754718
7.987500,0.600000,0.598220,0.600000,0.000000,0.598584,0.748605
7.990000,0.600000,0.598336,0.600000,0.000000,0.597436,0.647374
7.992500,0.600000,0.598120,0.600000,0.000000,0.601358,0.522446
7.995000,0.600000,0.601837,0.600000,0.000000,0.611483,0.746145
7.997500,0.600000,0.595829,0.600000,0.000000,0.605940,0.290392
8.000000,0.600000,0.607534,0.600000,0.000000,0.605648,0.428189
8.002500,0.600000,0.597223,0.600000,0.000000,0.612356,0.406359
8.005000,0.600000,0.605432,0.600000,0.000000,0.614165,0.526022
8.007500,0.600000,0.599307,0.600000,0.000000,0.594238,0.439479
8.010000,0.600000,0.593114,0.600000,0.000000,0.587902,0.704875
8.012500,0.600000,0.599567,0.600000,0.000000,0.611697,0.620653
8.015000,0.600000,0.592468,0.600000,0.000000,0.591998,0.671355
8.017500,0.600000,0.603610,0.600000,0.000000,0.601484,0.634310
8.020000,0.600000,0.595711,0.600000,0.000000,0.636298,0.703319
8.022500,0.600000,0.596456,0.600000,0.000000,0.617082,0.673757
8.025000,0.600000,0.594908,0.600000,0.000000,0.603671,0.400247
8.027500,0.600000,0.597645,0.600000,0.000000,0.607190,0.733836
8.030000,0.600000,0.599051,0.600000,0.000000,0.616626,0.728494
8.032500,0.600000,0.599807,0.600000,0.000000,0.598219,0.504287
8.035000,0.600000,0.604186,0.600000,0.000000,0.598993,0.659816
8.037500,0.600000,0.599285,0.600000,0.000000,0.603037,0.726420
8.040000,0.600000,0.596913,0.600000,0.000000,0.599476,0.630845
8.042500,0.600000,0.606193,0.600000,0.000000,0.602328,0.840840
8.045000,0.600000,0.595137,0.600000,0.000000,0.611384,0.730398
8.047500,0.600000,0.605723,0.600000,0.000000,0.592451,0.329899
8.050000,0.600000,0.594725,0.600000,0.000000,0.594258,0.610640
8.052500,0.600000,0.595276,0.600000,0.000000,0.604263,0.700761
8.055000,0.600000,0.603792,0.600000,0.000000,0.598557,0.734032
8.057500,0.600000,0.601284,0.600000,0.000000,0.605527,0.810507
8.060000,0.600000,0.605632,0.600000,0.000000,0.604090,0.315141
8.062500,0.600000,0.602751,0.600000,0.000000,0.610737,0.696967
8.065000,0.600000,0.598347,0.600000,0.000000,0.588976,0.624421
8.067500,0.600000,0.604020,0.600000,0.000000,0.592155,0.432210
8.070000,0.600000,0.595920,0.600000,0.000000,0.604759,0.756244
8.072500,0.600000,0.601753,0.600000,0.000000,0.609853,0.490283
8.075000,0.600000,0.591675,0.600000,0.000000,0.600176,0.409080
8.077500,0.600000,0.597920,0.600000,0.000000,0.592976,0.725638
8.080000,0.600000,0.603910,0.600000,0.000000,0.596632,0.502702
8.082500,0.600000,0.602845,0.600000,0.000000,0.596186,0.674300
8.085000,0.600000,0.602754,0.600000,0.000000,0.588077,0.493464
8.087500,0.600000,0.595360,0.600000,0.000000,0.617804,0.761886
8.090000,0.600000,0.599442,0.600000,0.000000,0.599844,0.646513
8.092500,0.600000,0.603568,0.600000,0.000000,0.608228,0.566448
8.095000,0.600000,0.594961,0.600000,0.000000,0.603796,0.525427
8.097500,0.600000,0.598833,0.600000,0.000000,0.593251,0.594193
8.100000,0.600000,0.604884,0.600000,0.000000,0.587583,0.757562
8.102500,0.600000,0.602785,0.600000,0.000000,0.606732,0.549989
8.105000,0.600000,0.604275,0.600000,0.000000,0.605036,0.677325
8.107500,0.600000,0.599709,0.600000,0.000000,0.584516,0.518930
8.110000,0.600000,0.600040,0.600000,0.000000,0.590239,0.720837
8.112500,0.600000,0.600418,0.600000,0.000000,0.589857,0.724515
8.115000,0.600000,0.596155,0.600000,0.000000,0.608984,0.672488
8.117500,0.600000,0.599501,0.600000,0.000000,0.593557,0.471858
8.120000,0.600000,0.600870,0.600000,0.000000,0.612707,0.676187
8.122500,0.600000,0.600270,0.600000,0.000000,0.617037,0.464600
8.125000,0.600000,0.595913,0.600000,0.000000,0.606389,0.578825
8.127500,0.600000,0.610025,0.600000,0.000000,0.595213,0.534557
8.130000,0.600000,0.594221,0.600000,0.000000,0.582999,0.634842
8.132500,0.600000,0.595224,0.600000,0.000000,0.599501,0.503215
8.135000,0.600000,0.599554,0.600000,0.000000,0.587030,0.605364
8.137500,0.600000,0.596602,0.600000,0.000000,0.619731,0.664789
8.140000,0.600000,0.607399,0.600000,0.000000,0.602525,0.714532
8.142500,0.600000,0.606255,0.600000,0.000000,0.602256,0.604935
8.145000,0.600000,0.593693,0.600000,0.000000,0.589362,0.475482
8.147500,0.600000,0.600546,0.600000,0.000000,0.602446,0.588873
8.150000,0.600000,0.595308,0.600000,0.000000,0.596675,0.656211
8.152500,0.600000,0.606716,0.600000,0.000000,0.612680,0.478707
8.155000,0.600000,0.591398,0.600000,0.000000,0.589215,0.540460
8.157500,0.600000,0.597027,0.600000,0.000000,0.587862,0.637666
8.160000,0.600000,0.595527,0.600000,0.000000,0.614884,0.590957
8.162500,0.600000,0.599601,0.600000,0.000000,0.600522,0.506515
8.165000,0.600000,0.596880,0.600000,0.000000,0.578894,0.670391
8.167500,0.600000,0.604365,0.600000,0.000000,0.595903,0.709180
8.170000,0.600000,0.595446,0.600000,0.000000,0.600881,0.447743
8.172500,0.600000,0.605405,0.600000,0.000000,0.590029,0.543482
8.175000,0.600000,0.606744,0.600000,0.000000,0.604662,0.744913
8.177500,0.600000,0.603202,0.600000,0.000000,0.618813,0.590283
8.180000,0.600000,0.607449,0.600000,0.000000,0.604541,0.684493
8.182500,0.600000,0.602015,0.600000,0.000000,0.602130,0.760981
8.185000,0.600000,0.592529,0.600000,0.000000,0.601274,0.459143
8.187500,0.600000,0.604293,0.600000,0.000000,0.603809,0.605150
8.190000,0.600000,0.607742,0.600000,0.000000,0.600487,0.569865
8.192500,0.600000,0.603936,0.600000,0.000000,0.584547,0.574826
8.195000,0.600000,0.596861,0.600000,0.000000,0.597781,0.700082
8.197500,0.600000,0.597560,0.600000,0.000000,0.594707,0.623419
8.200000,0.600000,0.605066,0.600000,0.000000,0.597934,0.472458
8.202500,0.600000,0.595570,0.600000,0.000000,0.576391,0.629515
8.205000,0.600000,0.602971,0.600000,0.000000,0.592266,0.561709
8.207500,0.600000,0.594930,0.600000,0.000000,0.613286,0.497934
8.210000,0.600000,0.599155,0.600000,0.000000,0.597637,0.568813
8.212500,0.600000,0.592781,0.600000,0.000000,0.594833,0.676865
8.215000,0.600000,0.596610,0.600000,0.000000,0.586537,0.619270
8.217500,0.600000,0.600752,0.600000,0.000000,0.607330,0.567884
8.220000,0.600000,0.593805,0.600000,0.000000,0.591161,0.503731
8.222500,0.600000,0.603655,0.600000,0.000000,0.599074,0.710796
8.225000,0.600000,0.604828,0.600000,0.000000,0.585411,0.589900
8.227500,0.600000,0.605515,0.600000,0.000000,0.610353,0.701062
8.230000,0.600000,0.599220,0.600000,0.000000,0.600260,0.625755
8.232500,0.600000,0.608625,0.600000,0.000000,0.598502,0.580916
8.235000,0.600000,0.602007,0.600000,0.000000,0.605182,0.395944
8.237500,0.600000,0.608534,0.600000,0.000000,0.596896,0.424427
8.240000,0.600000,0.603224,0.600000,0.000000,0.601199,0.613617
8.242500,0.600000,0.600535,0.600000,0.000000,0.596166,0.401040
8.245000,0.600000,0.591370,0.600000,0.000000,0.592668,0.817337
8.247500,0.600000,0.591412,0.600000,0.000000,0.598276,0.495111
8.250000,0.600000,0.605531,0.600000,0.000000,0.603649,0.628878
8.252500,0.600000,0.597640,0.600000,0.000000,0.601634,0.480102
8.255000,0.600000,0.604477,0.600000,0.000000,0.607030,0.501865
8.257500,0.600000,0.598625,0.600000,0.000000,0.596055,0.617664
8.260000,0.600000,0.606053,0.600000,0.000000,0.601955,0.756099
8.262500,0.600000,0.601643,0.600000,0.000000,0.601195,0.712412
8.265000,0.600000,0.597970,0.600000,0.000000,0.590906,0.541631
8.267500,0.600000,0.602574,0.600000,0.000000,0.604839,0.514798
8.270000,0.600000,0.599882,0.600000,0.000000,0.601297,0.566703
8.272500,0.600000,0.594622,0.600000,0.000000,0.601822,0.612662
8.275000,0.600000,0.597091,0.600000,0.000000,0.608979,0.662994
8.277500,0.600000,0.600715,0.600000,0.000000,0.600078,0.657025
8.280000,0.600000,0.597857,0.600000,0.000000,0.592909,0.321346
8.282500,0.600000,0.596003,0.600000,0.000000,0.603506,0.594054
8.285000,0.600000,0.602685,0.600000,0.000000,0.593514,0.673483
8.287500,0.600000,0.598933,0.600000,0.000000,0.608846,0.601300
8.290000,0.600000,0.597929,0.600000,0.000000,0.609989,0.487406
8.292500,0.600000,0.598879,0.600000,0.000000,0.595060,0.475362
8.295000,0.600000,0.596832,0.600000,0.000000,0.609846,0.667543
8.297500,0.600000,0.597600,0.600000,0.000000,0.608297,0.558559
8.300000,0.600000,0.599640,0.600000,0.000000,0.609344,0.602512
8.302500,0.600000,0.599818,0.600000,0.000000,0.573977,0.575925
8.305000,0.600000,0.595665,0.600000,0.000000,0.598127,0.536706
8.307500,0.600000,0.601244,0.600000,0.000000,0.590669,0.608252
8.310000,0.600000,0.608057,0.600000,0.000000,0.601688,0.587917
8.312500,0.600000,0.603464,0.600000,0.000000,0.611020,0.412699
8.315000,0.600000,0.597646,0.600000,0.000000,0.603076,0.473838
8.317500,0.600000,0.608096,0.600000,0.000000,0.592660,0.430211
8.320000,0.600000,0.596851,0.600000,0.000000,0.589265,0.585277
8.322500,0.600000,0.602696,0.600000,0.000000,0.610058,0.594497
8.325000,0.600000,0.591346,0.600000,0.000000,0.600440,0.509867
8.327500,0.600000,0.599512,0.600000,0.000000,0.605943,0.618382
8.330000,0.600000,0.593011,0.600000,0.000000,0.591207,0.501973
8.332500,0.600000,0.603654,0.600000,0.000000,0.593097,0.477415
8.335000,0.600000,0.600457,0.600000,0.000000,0.598276,0.556224
8.337500,0.600000,0.601127,0.600000,0.000000,0.598752,0.575410
8.340000,0.600000,0.601561,0.600000,0.000000,0.570188,0.647934
8.342500,0.600000,0.603091,0.600000,0.000000,0.621416,0.439481
8.345000,0.600000,0.602143,0.600000,0.000000,0.591953,0.578739
8.347500,0.600000,0.601939,0.600000,0.000000,0.585219,0.597263
8.350000,0.600000,0.603765,0.600000,0.000000,0.602951,0.715902
8.352500,0.600000,0.601888,0.600000,0.000000,0.585646,0.404081
8.355000,0.600000,0.594633,0.600000,0.000000,0.603600,0.653854
8.357500,0.600000,0.593482,0.600000,0.000000,0.602477,0.401230
8.360000,0.600000,0.602156,0.600000,0.000000,0.600586,0.661940
8.362500,0.600000,0.598463,0.600000,0.000000,0.592517,0.499387
8.365000,0.600000,0.601128,0.600000,0.000000,0.610721,0.655956
8.367500,0.600000,0.604400,0.600000,0.000000,0.579898,0.731471
8.370000,0.600000,0.600808,0.600000,0.000000,0.605301,0.508183
8.372500,0.600000,0.604988,0.600000,0.000000,0.598553,0.656434
8.375000,0.600000,0.594094,0.600000,0.000000,0.581360,0.821375
8.377500,0.600000,0.601935,0.600000,0.000000,0.598114,0.498274
8.380000,0.600000,0.601128,0.600000,0.000000,0.593064,0.576554
8.382500,0.600000,0.606288,0.600000,0.000000,0.598558,0.691106
8.385000,0.600000,0.595302,0.600000,0.000000,0.598911,0.451769
8.387500,0.600000,0.597658,0.600000,0.000000,0.593365,0.601104
8.390000,0.600000,0.603062,0.600000,0.000000,0.604409,0.673047
8.392500,0.600000,0.600156,0.600000,0.000000,0.597325,0.609773
8.395000,0.600000,0.605336,0.600000,0.000000,0.595836,0.485575
8.397500,0.600000,0.604470,0.600000,0.000000,0.589467,0.604861
8.400000,0.600000,0.601686,0.600000,0.000000,0.598344,0.605770
8.402500,0.600000,0.602392,0.600000,0.000000,0.620833,0.689367
8.405000,0.600000,0.601623,0.600000,0.000000,0.588015,0.533850
8.407500,0.600000,0.592987,0.600000,0.000000,0.601891,0.769253
8.410000,0.600000,0.596563,0.600000,0.000000,0.607307,0.800146
8.412500,0.600000,0.594191,0.600000,0.000000,0.605728,0.615427
8.415000,0.600000,0.596075,0.600000,0.000000,0.602502,0.394582
8.417500,0.600000,0.596266,0.600000,0.000000,0.612129,0.679557
8.420000,0.600000,0.601414,0.600000,0.000000,0.615267,0.714020
8.422500,0.600000,0.583593,0.600000,0.000000,0.593902,0.773674
8.425000,0.600000,0.593030,0.600000,0.000000,0.607289,0.698813
8.427500,0.600000,0.587688,0.600000,0.000000,0.614765,0.449150
8.430000,0.600000,0.607203,0.600000,0.000000,0.592775,0.560142
8.432500,0.600000,0.600639,0.600000,0.000000,0.593929,0.469311
8.435000,0.600000,0.591479,0.600000,0.000000,0.589964,0.673122
8.437500,0.600000,0.610629,0.600000,0.000000,0.597505,0.501755
8.440000,0.600000,0.597219,0.600000,0.000000,0.601394,0.640424
8.442500,0.600000,0.600446,0.600000,0.000000,0.603361,0.686063
8.445000,0.600000,0.593694,0.600000,0.000000,0.599580,0.572254
8.447500,0.600000,0.605174,0.600000,0.000000,0.602996,0.639394
8.450000,0.600000,0.602732,0.600000,0.000000,0.599685,0.619748
8.452500,0.600000,0.606834,0.600000,0.000000,0.590179,0.417490
8.455000,0.600000,0.601621,0.600000,0.000000,0.608520,0.475928
8.457500,0.600000,0.597310,0.600000,0.000000,0.609206,0.645527
8.460000,0.600000,0.593697,0.600000,0.000000,0.602296,0.600726
8.462500,0.600000,0.599065,0.600000,0.000000,0.601885,0.529098
8.465000,0.600000,0.600542,0.600000,0.000000,0.596972,0.752483
8.467500,0.600000,0.599852,0.600000,0.000000,0.588846,0.604011
8.470000,0.600000,0.603828,0.600000,0.000000,0.597765,0.673384
8.472500,0.600000,0.602186,0.600000,0.000000,0.598241,0.560791
8.475000,0.600000,0.594637,0.600000,0.000000,0.580159,0.679304
8.477500,0.600000,0.598318,0.600000,0.000000,0.602056,0.505619
8.480000,0.600000,0.597748,0.600000,0.000000,0.599419,0.494268
8.482500,0.600000,0.599845,0.600000,0.000000,0.608020,0.579538
8.485000,0.600000,0.595606,0.600000,0.000000,0.611324,0.721000
8.487500,0.600000,0.599070,0.600000,0.000000,0.622923,0.722334
8.490000,0.600000,0.595044,0.600000,0.000000,0.602990,0.584531
8.492500,0.600000,0.599543,0.600000,0.000000,0.610771,0.476247
8.495000,0.600000,0.595420,0.600000,0.000000,0.580175,0.665594
8.497500,0.600000,0.597930,0.600000,0.000000,0.609928,0.787778
8.500000,0.600000,0.597545,0.600000,0.000000,0.618212,0.725100
8.502500,0.600000,0.604071,0.600000,0.000000,0.598145,0.598724
8.505000,0.600000,0.596965,0.600000,0.000000,0.604436,0.649228
8.507500,0.600000,0.601888,0.600000,0.000000,0.600172,0.641146
8.510000,0.600000,0.600472,0.600000,0.000000,0.589029,0.717008
8.512500,0.600000,0.604276,0.600000,0.000000,0.600350,0.530865
8.515000,0.600000,0.600908,0.600000,0.000000,0.602485,0.633430
8.517500,0.600000,0.606966,0.600000,0.000000,0.595177,0.661681
8.520000,0.600000,0.598535,0.600000,0.000000,0.610682,0.595889
8.522500,0.600000,0.602470,0.600000,0.000000,0.602499,0.494716
8.525000,0.600000,0.605333,0.600000,0.000000,0.595299,0.598304
8.527500,0.600000,0.604887,0.600000,0.000000,0.604566,0.542960
8.530000,0.600000,0.595571,0.600000,0.000000,0.611447,0.465059
8.532500,0.600000,0.601765,0.600000,0.000000,0.610913,0.291854
8.535000,0.600000,0.599569,0.600000,0.000000,0.607735,0.569859
