time,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,baro_alt,tof_range
51.122500,-0.003645,0.000778,0.001594,0.048496,-0.040627,-9.825277,-0.021003,-0.002632
51.125000,-0.001166,-0.001957,0.001708,0.016044,0.029326,-9.845814,0.101475,-0.018197
51.127500,-0.004622,-0.001462,-0.004155,0.016596,0.001455,-9.851483,-0.229416,0.007998
51.130000,-0.002636,-0.000747,-0.000286,-0.009147,-0.026950,-9.785931,-0.055841,0.003617
51.132500,0.000649,-0.002382,0.000778,0.000251,-0.007675,-9.833970,-0.144312,-0.023669
51.135000,0.000696,-0.000137,-0.003650,0.063664,-0.000700,-9.767661,0.043357,-0.013176
51.137500,-0.000889,-0.000275,-0.004009,-0.025794,0.025331,-9.782915,-0.146851,0.009320
51.140000,0.002617,-0.004192,-0.003567,-0.013325,0.031957,-9.868792,-0.122063,-0.003285
51.142500,0.003178,-0.002668,-0.004713,-0.007821,-0.004384,-9.795675,-0.086821,0.001703
51.145000,-0.000295,-0.002581,0.001409,0.004054,-0.001917,-9.823364,0.008739,-0.004965
51.147500,0.000485,-0.002096,0.001181,0.016236,0.044583,-9.809857,0.064321,-0.002181
51.150000,-0.001231,-0.000814,-0.001937,0.011724,-0.037653,-9.804596,-0.065703,0.008245
51.152500,0.001403,-0.001033,-0.001303,-0.025414,-0.034423,-9.812255,-0.017123,0.007314
51.155000,-0.003040,-0.003229,-0.002810,0.018176,0.034032,-9.798704,0.148801,-0.004943
51.157500,0.004255,0.001797,0.004499,0.018024,-0.005124,-9.835751,-0.048814,-0.011392
51.160000,0.002654,-0.001461,-0.002211,0.001714,0.015972,-9.786445,0.059124,-0.011089
51.162500,-0.003053,0.002098,-0.002439,-0.014790,0.033610,-9.844534,0.210820,-0.002148
51.165000,-0.002053,0.002041,-0.001461,0.006766,-0.045086,-9.814272,0.031623,0.000989
51.167500,0.000900,-0.004058,-0.004357,-0.006598,0.030641,-9.814153,0.071897,0.010387
51.170000,-0.000954,-0.002670,-0.000496,-0.001103,0.017726,-9.771009,0.143851,0.001421
51.172500,0.001200,-0.002492,0.002330,0.000487,-0.034861,-9.832948,0.316419,0.001280
51.175000,-0.001006,-0.000710,-0.001575,-0.020610,-0.012352,-9.798796,0.152048,0.000368
51.177500,0.003591,0.000298,0.000805,0.000902,0.000913,-9.789491,0.257102,-0.005176
51.180000,-0.000109,-0.001116,-0.005934,0.025270,0.015406,-9.788645,-0.117128,-0.009495
51.182500,0.005776,-0.002819,-0.003475,0.016030,-0.024441,-9.813293,0.138057,-0.001161
51.185000,0.001340,0.002555,-0.000915,-0.004522,0.018347,-9.793105,0.060323,0.003188
51.187500,-0.003423,-0.002544,-0.005660,-0.005731,0.002113,-9.773098,0.144894,-0.000948
51.190000,0.004960,0.000335,-0.000350,0.041508,-0.019896,-9.825150,0.136767,-0.010485
51.192500,0.002550,-0.001566,-0.001903,-0.020487,-0.012637,-9.815142,0.038254,-0.009856
51.195000,0.000796,-0.001634,-0.000429,0.015280,0.011534,-9.805179,-0.042788,-0.012009
51.197500,0.001446,0.000169,-0.001720,0.028807,-0.014548,-9.826396,-0.110625,0.017416
51.200000,-0.003033,0.002290,-0.001553,-0.025914,-0.008004,-9.768993,0.022737,0.001911
51.202500,-0.004535,-0.000731,-0.007509,-0.003909,-0.008519,-9.812554,-0.129476,0.000111
51.205000,-0.000234,-0.002668,-0.003817,0.026236,-0.038702,-9.811781,0.021122,0.000096
51.207500,0.003232,0.002136,0.000085,-0.017125,-0.012571,-9.830463,0.130580,0.010446
51.210000,0.000833,-0.000271,-0.004609,0.003569,-0.005616,-9.795779,-0.042209,0.022451
51.212500,0.004037,-0.001060,-0.003548,-0.032911,0.000238,-9.789197,-0.133389,-0.005727
51.215000,0.003090,0.001032,-0.002220,-0.009453,0.016498,-9.835240,0.135071,0.009347
51.217500,-0.000083,-0.000690,-0.001995,0.033003,-0.021776,-9.791468,-0.124723,-0.002086
51.220000,0.002754,0.004519,0.000593,-0.029268,0.021902,-9.786946,-0.044639,0.001531
51.222500,0.003581,-0.001472,-0.000595,-0.038502,-0.009140,-9.799559,-0.054012,-0.002188
51.225000,-0.000330,0.001329,-0.002768,-0.000844,-0.001909,-9.828094,0.012315,0.001729
51.227500,-0.000656,-0.000398,-0.005338,0.012606,-0.038181,-9.814120,0.007100,0.008089
51.230000,0.000208,-0.000406,0.006304,-0.011486,-0.024984,-9.844494,0.040233,-0.015160
51.232500,-0.006020,-0.002360,-0.001063,-0.007212,0.021733,-9.839570,-0.014499,0.006985
51.235000,0.000549,-0.002348,0.001074,0.017531,-0.022595,-9.787251,-0.086448,0.007763
51.237500,0.001622,-0.000265,-0.006972,0.028952,-0.024350,-9.772877,0.058485,-0.022675
51.240000,0.000216,-0.003596,-0.002063,0.012275,0.001375,-9.815005,-0.192279,-0.002516
51.242500,0.000705,-0.002882,-0.002156,0.022386,0.015894,-9.793132,0.204707,-0.001468
51.245000,-0.000243,-0.001440,-0.002290,-0.000675,-0.003519,-9.820716,0.035003,-0.002964
51.247500,-0.005010,0.001549,0.000742,-0.014731,-0.046132,-9.808871,0.076166,-0.002111
51.250000,0.003919,-0.001281,-0.001804,-0.035105,-0.032867,-9.796902,0.309871,0.003842
51.252500,-0.001035,-0.001320,-0.002205,-0.032504,0.031522,-9.794598,0.011947,-0.010735
51.255000,-0.001645,-0.004061,-0.001190,-0.002948,0.014962,-9.817042,-0.040376,0.006531
51.257500,0.003175,0.002660,-0.001096,0.030672,-0.038264,-9.787390,0.026940,0.002038
51.260000,0.002250,0.001223,-0.004112,-0.022195,-0.006683,-9.834992,0.112192,0.002023
51.262500,0.000528,0.001498,0.001257,0.072567,0.042411,-9.771749,-0.004712,-0.000017
51.265000,0.001738,-0.005023,-0.002570,-0.004118,-0.000161,-9.827324,-0.082533,0.011596
51.267500,-0.002957,-0.000621,-0.001411,-0.023663,-0.017128,-9.793443,-0.031906,0.007811
51.270000,-0.000337,-0.003768,0.002493,-0.012982,-0.034045,-9.842634,-0.001818,0.002289
51.272500,0.003020,0.000404,0.005931,-0.001698,-0.010330,-9.834941,-0.009002,0.002163
51.275000,-0.001792,-0.000694,-0.000018,0.032254,0.018683,-9.846530,-0.078658,0.007127
51.277500,-0.002576,-0.000213,-0.005410,0.002739,0.048970,-9.837856,-0.006269,-0.004810
51.280000,0.000051,-0.003228,-0.001860,-0.029325,0.030699,-9.778813,-0.090310,-0.013744
51.282500,0.000108,-0.004016,0.003026,0.041524,0.010688,-9.814672,0.126740,0.007435
51.285000,0.001439,-0.003043,-0.001723,-0.014500,-0.002482,-9.792313,0.075215,-0.010150
51.287500,-0.003504,-0.000728,0.000871,-0.019159,-0.026198,-9.793258,0.314161,-0.000744
51.290000,-0.006362,-0.002070,0.000836,0.011066,-0.005860,-9.791625,-0.048356,0.010080
51.292500,0.002106,-0.000862,-0.002879,0.023503,-0.041921,-9.778606,-0.101270,-0.022344
51.295000,-0.002785,-0.003978,0.003456,0.022797,0.020295,-9.812092,0.012489,-0.002083
51.297500,-0.001631,-0.001496,-0.000115,-0.041244,0.004354,-9.816483,0.058511,-0.010778
51.300000,-0.005470,0.001924,-0.001227,0.038405,-0.002710,-9.841383,-0.107620,-0.001725
51.302500,0.002353,-0.000669,-0.001562,-0.024748,-0.033505,-9.804553,0.079749,0.007389
51.305000,0.000711,-0.000517,-0.004023,0.014967,0.007648,-9.807962,-0.104531,0.002348
51.307500,0.000613,-0.000497,-0.003089,0.010870,-0.006038,-9.831016,0.036486,-0.011003
51.310000,0.000597,-0.002730,-0.003659,0.014201,0.010402,-9.822751,-0.014165,-0.016712
51.312500,-0.005171,0.002501,0.004385,-0.005106,-0.000953,-9.825769,0.211550,0.002164
51.315000,-0.002548,-0.000609,0.001367,0.027272,0.023879,-9.836871,-0.036442,-0.016369
51.317500,-0.001247,-0.001048,-0.003627,0.000769,-0.053574,-9.770625,0.032810,0.007459
51.320000,-0.001972,0.000195,0.003333,0.033086,0.005669,-9.792469,-0.173456,0.010209
51.322500,-0.000808,0.000814,0.002166,-0.026506,0.020441,-9.770245,-0.060006,0.011199
51.325000,0.000455,-0.004520,-0.002733,0.042178,0.004827,-9.785505,0.000821,-0.007573
51.327500,0.002310,-0.001344,0.000131,-0.040887,-0.000640,-9.780230,0.088510,-0.014283
51.330000,-0.003758,0.003973,-0.002828,0.040623,0.032262,-9.847928,-0.022026,0.012487
51.332500,-0.000168,0.002558,0.001336,-0.011760,-0.027917,-9.822509,0.104679,0.005915
51.335000,0.001590,-0.001741,0.000035,0.010209,-0.029300,-9.779320,-0.118654,0.007600
51.337500,-0.002402,0.000295,-0.002199,-0.010332,-0.000026,-9.786625,0.021523,0.007672
51.340000,-0.000618,-0.002279,-0.004186,-0.021329,0.018309,-9.785909,-0.025207,-0.000351
51.342500,0.000991,-0.000619,-0.001324,-0.009860,0.006982,-9.828996,0.023690,-0.010995
51.345000,-0.000120,-0.002600,0.000033,0.019408,0.029343,-9.792590,-0.004048,0.004866
51.347500,0.001497,-0.002642,0.002006,0.009770,0.039177,-9.836368,0.104630,0.001520
51.350000,0.000083,-0.002926,0.000368,0.030101,-0.010887,-9.809927,-0.101081,0.002747
51.352500,-0.000909,0.002622,0.001093,0.013508,0.015124,-9.794562,-0.124041,0.024549
51.355000,-0.003010,-0.002655,-0.003002,0.009346,0.016412,-9.830578,-0.070506,-0.009742
51.357500,0.000454,0.001303,-0.005995,0.040302,0.014738,-9.804259,-0.051230,-0.002976
51.360000,0.000095,-0.002536,-0.005297,0.011952,-0.011895,-9.813340,-0.049225,-0.015196
51.362500,-0.002572,-0.002815,-0.001880,-0.022486,-0.011132,-9.812868,0.195791,0.011530
51.365000,0.001270,-0.000533,-0.003055,-0.028376,-0.002387,-9.816036,-0.044140,-0.012744
51.367500,0.002944,-0.004652,-0.001469,0.044434,0.024040,-9.831099,0.243586,-0.007860
51.370000,-0.001761,0.000139,0.000621,-0.001451,-0.038049,-9.827092,-0.029272,-0.000893
51.372500,-0.001926,-0.001815,0.000362,0.002045,0.012917,-9.800077,0.076916,0.004724
51.375000,-0.002016,-0.002827,-0.006892,-0.013227,-0.021847,-9.837101,0.016500,0.000725
51.377500,-0.004247,-0.003351,0.005125,-0.036333,0.014437,-9.819458,-0.083481,0.008603
51.380000,0.004739,0.003326,-0.000215,0.047113,-0.008959,-9.799961,-0.053573,0.010984
51.382500,-0.001247,-0.001568,-0.000464,-0.028650,0.015748,-9.806137,0.101125,0.006929
51.385000,-0.002247,-0.001671,-0.001533,-0.022674,0.025772,-9.824514,-0.212156,0.005469
51.387500,-0.002902,0.000646,-0.001854,-0.006891,-0.063572,-9.795525,-0.014718,-0.013952
51.390000,-0.001099,-0.003538,0.001514,-0.010463,-0.018902,-9.794092,-0.156729,0.017173
51.392500,-0.001849,0.001283,-0.003547,-0.013131,-0.000036,-9.788634,0.101047,0.002265
51.395000,0.003356,-0.001572,-0.000423,0.016907,-0.012310,-9.810476,-0.184680,0.016791
51.397500,-0.003200,-0.004861,0.002527,0.027028,-0.039675,-9.778286,-0.178596,0.004084
51.400000,-0.003908,-0.002779,-0.000709,-0.000471,0.002346,-9.816731,-0.016267,-0.002952
51.402500,0.001192,-0.004157,0.000080,0.007670,-0.032641,-9.837935,-0.050220,-0.000834
51.405000,-0.000416,-0.001287,-0.004600,-0.021090,0.029767,-9.833607,0.049614,0.000093
51.407500,-0.000699,-0.003421,0.000844,0.014572,-0.011680,-9.804071,-0.040655,0.004853
51.410000,0.001211,-0.003690,-0.000272,-0.005541,-0.011309,-9.833282,-0.222350,0.000495
51.412500,0.000178,-0.000772,-0.001418,-0.008026,0.026281,-9.784754,-0.352618,0.002713
51.415000,-0.000270,-0.001378,0.000588,0.023643,-0.029859,-9.785167,-0.037586,-0.000408
51.417500,-0.003585,0.001465,-0.003964,-0.033012,-0.029097,-9.771568,0.260692,-0.007394
51.420000,-0.004226,0.001357,0.003221,0.025321,-0.002206,-9.794686,-0.174919,-0.001636
51.422500,-0.001865,-0.001336,0.005883,-0.000430,0.010024,-9.845179,0.244730,-0.001783
51.425000,-0.002802,-0.000267,-0.002641,-0.010366,-0.017872,-9.808845,-0.041690,0.005871
51.427500,0.000500,-0.004920,0.001694,0.042435,-0.044236,-9.809775,-0.071002,0.002374
51.430000,-0.004546,0.000212,-0.001526,0.019911,-0.002569,-9.796237,0.028938,-0.013828
51.432500,-0.001248,-0.000484,-0.004178,-0.039147,-0.003317,-9.809014,0.041838,-0.002984
51.435000,-0.000580,0.000842,0.001990,0.023806,-0.009836,-9.782464,-0.044246,-0.000637
51.437500,-0.000255,-0.002234,-0.001868,0.014967,0.000050,-9.813120,-0.089481,0.008568
51.440000,0.000815,-0.002212,0.000317,-0.029152,0.021472,-9.802666,-0.007995,-0.000866
51.442500,-0.000955,-0.002197,0.003485,-0.000784,-0.001125,-9.802305,-0.064009,0.004818
51.445000,-0.001787,0.002014,0.000111,0.019999,0.007838,-9.804729,0.012384,0.000105
51.447500,0.002878,-0.000796,-0.000667,-0.042245,0.007918,-9.806251,-0.083220,-0.005314
51.450000,-0.000940,-0.005137,-0.003519,0.019469,0.004831,-9.814895,0.127992,0.012777
51.452500,0.003303,0.000085,-0.003511,-0.008146,-0.009737,-9.805423,-0.115036,-0.009910
51.455000,-0.000953,-0.002618,-0.001510,-0.003213,0.004615,-9.820672,-0.175574,-0.007821
51.457500,-0.000200,0.001159,-0.002102,0.027836,0.024862,-9.822384,0.071075,-0.007645
51.460000,-0.000499,-0.000173,0.000482,-0.017077,-0.016809,-9.825583,0.133645,-0.002121
51.462500,0.000404,0.001539,-0.003835,-0.025065,-0.033801,-9.808800,-0.014502,0.013466
51.465000,-0.001185,0.001047,-0.003070,0.017686,0.015038,-9.821754,-0.074997,0.006312
51.467500,0.000073,0.000799,-0.001549,0.003344,-0.016715,-9.845052,-0.092789,-0.003120
51.470000,0.003574,0.001280,-0.000944,-0.009591,0.012705,-9.772677,-0.090818,-0.005551
51.472500,0.002398,0.000501,-0.001037,-0.031152,-0.036360,-9.817052,0.072356,0.003203
51.475000,0.002414,-0.003181,-0.001656,-0.008714,-0.016666,-9.821328,0.148229,-0.026662
51.477500,-0.003437,-0.004279,-0.003094,-0.013327,0.006126,-9.822468,0.011474,0.009780
51.480000,-0.003042,-0.003514,0.000234,-0.005219,-0.009093,-9.822763,-0.092309,-0.002591
51.482500,0.000369,0.000294,0.001706,-0.037099,0.009467,-9.822109,-0.095168,-0.006757
51.485000,0.001718,-0.006914,-0.000423,-0.015967,0.017669,-9.820002,-0.071689,0.002608
51.487500,-0.001430,-0.001526,-0.002596,0.009910,-0.005134,-9.787632,-0.002462,-0.001492
51.490000,-0.001866,-0.002137,-0.005855,-0.001695,-0.005248,-9.813866,-0.052801,0.003149
51.492500,0.003237,0.001497,0.002870,-0.004394,-0.008106,-9.781669,-0.055974,0.001360
51.495000,0.001509,-0.001775,-0.001608,-0.022346,-0.008249,-9.782565,-0.119427,0.006880
51.497500,0.002417,-0.002388,0.002044,-0.021583,0.019458,-9.854936,-0.151143,-0.005622
51.500000,-0.001242,0.001722,0.002824,-0.006512,0.009767,-9.794826,0.087942,-0.003211
51.502500,-0.001434,-0.001714,0.000779,-0.000620,-0.012968,-9.829723,-0.029066,-0.009760
51.505000,0.002150,-0.002108,0.001147,-0.019729,0.032473,-9.779639,-0.003958,-0.009265
51.507500,-0.000807,-0.002683,0.000953,0.004367,0.036752,-9.818286,0.163076,0.012158
51.510000,-0.001656,-0.000793,-0.001722,0.004294,-0.000635,-9.817791,-0.265130,0.011992
51.512500,-0.002394,-0.002299,-0.003985,-0.024275,-0.026542,-9.807648,-0.075113,-0.009191
51.515000,-0.001414,-0.002290,0.000764,0.028893,-0.012998,-9.792540,-0.092985,-0.004586
51.517500,0.001969,0.002049,-0.004916,-0.019418,-0.005677,-9.837867,0.032897,-0.011239
51.520000,-0.003850,-0.001371,-0.002142,-0.021132,0.005863,-9.801665,-0.200021,-0.001646
51.522500,0.001368,-0.002584,-0.002745,-0.014865,0.036805,-9.777733,0.190252,0.006079
51.525000,-0.001895,-0.003918,0.000214,-0.031832,0.035149,-9.801808,-0.183141,-0.006685
51.527500,-0.000681,-0.001006,-0.000616,-0.041098,0.006563,-9.804902,0.028782,-0.003646
51.530000,-0.000525,-0.002856,-0.002750,0.025176,-0.065828,-9.828596,-0.102253,-0.011969
51.532500,-0.000707,-0.002389,-0.002213,0.021586,-0.029719,-9.803200,0.152258,-0.014695
51.535000,-0.000869,-0.003569,0.003593,-0.020540,-0.032162,-9.792108,0.056046,0.024563
51.537500,-0.001253,-0.001011,-0.003100,0.015249,0.029089,-9.802979,-0.106069,0.005062
51.540000,-0.001563,-0.004671,-0.001633,-0.015048,-0.026308,-9.802204,-0.006890,-0.001126
51.542500,0.003051,-0.000487,0.000227,-0.023903,-0.043536,-9.790643,0.148532,-0.005455
51.545000,-0.000108,-0.002825,-0.001014,-0.005826,0.041910,-9.802394,-0.007739,0.005204
51.547500,-0.000477,0.000257,0.000300,-0.006058,-0.011236,-9.822264,-0.205799,0.013379
51.550000,-0.001743,-0.000308,0.001494,0.023385,0.003111,-9.798958,0.069809,0.012180
51.552500,-0.001166,-0.001238,0.002325,-0.055921,0.007058,-9.826456,0.138750,-0.000631
51.555000,-0.001735,0.000573,-0.001077,-0.006712,0.015781,-9.801436,-0.130198,-0.012030
51.557500,0.001696,0.002307,-0.000199,0.053329,-0.038836,-9.823739,-0.020123,-0.007632
51.560000,-0.002010,0.001603,-0.000675,-0.052779,-0.031696,-9.747749,-0.110656,-0.018882
51.562500,-0.005652,-0.004691,-0.003372,-0.013346,0.033837,-9.773532,-0.125876,0.011770
51.565000,-0.000030,-0.002969,-0.000712,-0.007387,-0.025524,-9.785216,-0.047507,0.001107
51.567500,-0.000854,-0.002671,-0.005208,0.003527,-0.004064,-9.798147,-0.256617,-0.011457
51.570000,-0.001602,0.000066,-0.000274,0.017366,0.041170,-9.806371,-0.058119,0.009536
51.572500,0.002052,-0.002767,-0.006391,0.003376,0.038199,-9.844540,-0.063977,-0.002556
51.575000,-0.006843,-0.002863,-0.003603,0.037339,0.012090,-9.796892,-0.181306,0.001758
51.577500,0.003673,-0.003284,0.000898,-0.008841,-0.014181,-9.829561,0.042824,0.000095
51.580000,0.002400,-0.000764,-0.000055,0.024889,0.007893,-9.818432,0.154430,0.008787
51.582500,-0.001706,0.000056,-0.001232,-0.003533,-0.025018,-9.833329,0.231644,-0.006042
51.585000,-0.001274,-0.004449,-0.002289,0.018441,0.015975,-9.858127,0.024419,-0.004099
51.587500,0.001056,-0.002748,-0.003300,-0.015119,0.015632,-9.827084,-0.153473,-0.004705
51.590000,0.001122,-0.006117,-0.002584,-0.021080,-0.029733,-9.804779,0.066818,0.007296
51.592500,-0.001721,-0.007329,0.000481,-0.031008,0.069700,-9.868837,0.093861,0.000342
51.595000,-0.004120,-0.000311,-0.001811,-0.006027,0.015896,-9.806020,-0.058877,-0.002213
51.597500,0.004982,-0.000724,-0.006278,-0.016686,-0.015768,-9.762261,0.106618,0.017975
51.600000,0.002157,-0.001073,-0.004196,0.007941,0.036104,-9.817913,-0.112830,-0.013021
51.602500,0.000207,0.002378,-0.003173,0.015999,0.001118,-9.787243,-0.067302,0.001090
51.605000,0.000253,-0.005583,-0.001837,0.024328,-0.002319,-9.825362,-0.140561,0.003105
51.607500,0.001340,-0.006570,-0.001908,0.019413,-0.014671,-9.741800,-0.034728,0.012117
51.610000,0.001631,-0.004235,-0.003769,0.025823,0.021683,-9.798767,0.042690,-0.006515
51.612500,-0.005268,-0.006666,0.000308,0.016146,0.035499,-9.808723,-0.041250,-0.001183
51.615000,-0.001033,-0.002991,-0.006024,-0.026593,-0.003930,-9.828549,0.103359,0.011283
51.617500,-0.001287,-0.000072,-0.003014,0.006596,0.003653,-9.811933,-0.051299,0.018773
51.620000,-0.000572,-0.000771,0.000721,-0.017106,-0.017851,-9.811270,0.275463,0.013312
51.622500,0.001703,0.001012,0.000124,-0.003356,-0.007305,-9.814196,0.138493,0.005850
51.625000,-0.004546,-0.000590,-0.001853,-0.001123,0.015954,-9.841153,0.040180,0.020183
51.627500,-0.003471,-0.002481,0.001096,-0.058740,0.023377,-9.826195,0.071233,-0.011194
51.630000,-0.001842,-0.002779,-0.000559,-0.024572,-0.003471,-9.786749,0.316397,0.017416
51.632500,0.000197,-0.000428,-0.001022,-0.011810,-0.004507,-9.825570,0.011134,-0.010616
51.635000,0.001851,-0.005229,0.000271,-0.065948,-0.000802,-9.765565,0.052252,0.013277
51.637500,0.003801,-0.009249,-0.000204,0.030887,-0.014153,-9.766599,-0.023265,-0.020608
51.640000,-0.000879,-0.000544,0.002054,0.002876,0.019114,-9.832599,-0.098065,0.015300
51.642500,0.001846,-0.000924,-0.001868,0.002741,0.007053,-9.832813,-0.069528,-0.005122
51.645000,0.001552,0.002333,-0.001788,0.024124,0.011665,-9.858168,-0.024337,0.000022
51.647500,0.001141,0.000203,-0.000716,0.016832,-0.024619,-9.746752,-0.005848,0.008164
51.650000,-0.000240,-0.000742,-0.001144,0.016892,0.023328,-9.809432,0.027768,-0.008351
51.652500,-0.001156,-0.002258,0.003334,0.024201,-0.016094,-9.813111,0.111928,0.009672
51.655000,-0.002781,-0.003476,0.000083,0.007114,-0.009099,-9.808137,0.117261,-0.006961
51.657500,-0.002943,-0.002180,-0.002962,0.007671,-0.020633,-9.794452,0.255797,-0.001509
51.660000,0.000665,0.000834,-0.004836,0.010581,-0.014011,-9.848194,-0.183089,0.020450
51.662500,-0.000315,-0.000365,0.002636,-0.031143,-0.003459,-9.793039,0.027827,0.001560
51.665000,-0.001197,0.000783,-0.002113,-0.049821,-0.006149,-9.776915,0.128213,-0.004790
51.667500,0.001439,-0.001237,-0.000391,-0.048675,-0.013470,-9.800637,-0.060994,-0.008346
51.670000,-0.000672,-0.003692,-0.001244,0.016549,0.033385,-9.801178,-0.056361,-0.005559
51.672500,-0.002412,0.001335,0.000769,-0.012503,0.019556,-9.831438,0.173869,-0.017405
51.675000,-0.000834,0.001114,-0.002548,-0.006441,0.014319,-9.774538,0.189711,-0.028270
51.677500,0.001818,-0.001045,-0.000909,0.003755,0.027724,-9.796503,-0.005878,0.007826
51.680000,-0.002682,-0.000141,-0.002530,0.033517,-0.009344,-9.827055,-0.015585,-0.019094
51.682500,0.000326,-0.000275,0.005588,0.015597,0.005968,-9.796305,0.060050,0.007658
51.685000,-0.000320,-0.002641,-0.003036,0.004757,0.000211,-9.779302,-0.130871,-0.014192
51.687500,-0.002042,-0.002132,0.000167,0.009782,-0.044868,-9.840124,0.036805,-0.013839
51.690000,-0.000901,-0.003718,0.005743,0.052851,0.017456,-9.776511,-0.208846,-0.007013
51.692500,-0.004021,-0.002142,0.001480,-0.023400,-0.008353,-9.806606,-0.135467,0.004025
51.695000,0.000081,0.001017,-0.001253,0.032830,0.002593,-9.799153,-0.108667,0.024799
51.697500,-0.003516,0.000554,-0.000794,0.000532,-0.015427,-9.827969,0.062954,0.001448
51.700000,0.002430,-0.000136,-0.003184,-0.001853,-0.001350,-9.856104,-0.007688,0.004807
51.702500,-0.000411,0.000842,0.002898,0.014779,0.059249,-9.797989,0.009639,0.004957
51.705000,-0.001582,-0.002390,-0.001753,-0.043451,-0.058634,-9.833075,0.023998,0.013852
51.707500,0.002644,-0.004362,-0.001381,-0.025201,0.021717,-9.845435,0.101326,0.005328
51.710000,-0.002705,-0.001882,-0.003345,0.009256,0.048100,-9.831799,0.030383,-0.001867
51.712500,-0.002012,-0.001689,-0.001964,0.010814,-0.044885,-9.785785,0.109680,-0.011164
51.715000,-0.004652,0.000150,-0.001043,0.013484,-0.015652,-9.779750,0.071663,-0.006661
51.717500,0.003007,-0.000251,0.001455,0.016831,0.013426,-9.772830,-0.157536,-0.013211
51.720000,0.004381,0.000967,-0.000553,0.047388,-0.009669,-9.777268,0.084286,0.024728
51.722500,-0.004273,-0.006416,0.001468,-0.015203,-0.014595,-9.825637,-0.203543,0.007926
51.725000,-0.002180,-0.003447,-0.006778,0.009205,0.016379,-9.832239,0.008847,-0.000560
51.727500,-0.000019,-0.001723,0.002214,0.017658,-0.057522,-9.790739,-0.133193,-0.008036
51.730000,-0.001448,-0.000330,-0.004477,0.008821,0.017926,-9.795151,0.010702,-0.000661
51.732500,-0.000267,0.003610,0.000673,-0.002560,0.018950,-9.786490,-0.099884,0.010291
51.735000,-0.000477,-0.003885,-0.008789,-0.018347,0.026220,-9.789180,-0.042466,0.012931
51.737500,0.000804,-0.003232,-0.001044,-0.004901,0.012184,-9.805456,0.015598,0.002639
51.740000,-0.002536,-0.002533,0.001107,0.030618,0.020594,-9.781140,0.056716,-0.007877
51.742500,0.000279,-0.003320,-0.003258,0.051769,0.000256,-9.803360,-0.020759,-0.006806
51.745000,-0.002915,-0.003668,-0.001118,-0.041100,-0.041557,-9.776604,0.050245,0.000658
51.747500,-0.001197,-0.001389,0.001055,0.000446,-0.011258,-9.824764,0.209770,0.006619
51.750000,-0.004430,0.000899,0.000586,-0.042037,-0.005169,-9.844351,-0.119120,-0.017710
51.752500,-0.001179,-0.001210,-0.005012,-0.017172,-0.005932,-9.810873,-0.061842,0.019930
51.755000,-0.001590,-0.003599,0.001231,0.005593,-0.017113,-9.810062,0.097372,-0.006581
51.757500,0.002109,-0.001980,0.002962,-0.028032,-0.011691,-9.816528,0.002113,0.006592
51.760000,-0.000338,-0.004035,0.001758,-0.010589,0.015580,-9.835119,0.183339,-0.000839
51.762500,0.000106,0.000897,-0.004209,-0.014204,0.005951,-9.811773,-0.014394,-0.005004
51.765000,-0.000248,0.002088,-0.003856,0.004566,-0.020639,-9.829639,-0.078517,0.000499
51.767500,-0.005389,-0.005394,-0.001022,-0.009968,0.014894,-9.827990,-0.093594,0.005496
51.770000,-0.005067,-0.000943,0.000221,0.027633,0.004111,-9.825783,0.118157,0.001852
51.772500,-0.000972,-0.003401,0.000917,-0.001542,-0.035607,-9.851606,0.069255,0.018456
51.775000,0.000485,-0.001348,-0.003141,-0.020719,0.002990,-9.812290,-0.164977,-0.010621
51.777500,-0.000768,-0.001711,-0.001390,-0.037146,0.012993,-9.795127,-0.046182,0.011372
51.780000,-0.002304,-0.004774,-0.003205,-0.020385,-0.020536,-9.832305,0.031841,0.007276
51.782500,-0.000782,0.001447,-0.003665,-0.004941,0.003106,-9.777330,-0.008043,0.005940
51.785000,-0.000994,-0.001872,-0.000218,0.011647,-0.024115,-9.826333,0.087465,-0.010853
51.787500,0.001705,-0.002649,-0.001389,0.016647,-0.016278,-9.807655,-0.230982,0.001822
51.790000,0.001568,-0.001219,-0.000098,0.021340,0.007461,-9.824055,-0.044560,-0.002109
51.792500,-0.001547,-0.003627,-0.002605,0.012981,0.033513,-9.838843,-0.198253,0.012623
51.795000,-0.000319,-0.001951,0.000424,0.022621,0.011590,-9.818855,0.064069,0.001000
51.797500,0.000477,-0.005986,-0.003962,-0.008294,-0.018880,-9.823562,0.121109,-0.000061
51.800000,0.000839,-0.007254,-0.002322,-0.004565,0.013073,-9.809448,-0.035762,-0.003784
51.802500,0.003835,-0.003870,-0.003911,-0.014515,-0.003403,-9.799580,-0.107136,-0.000844
51.805000,-0.000267,-0.002802,-0.000517,-0.019112,0.024611,-9.760145,0.000474,0.006115
51.807500,0.002653,-0.005790,0.003211,0.032111,0.005864,-9.798944,0.128801,-0.011924
51.810000,-0.003029,-0.002717,-0.000312,-0.004578,-0.026866,-9.803399,-0.036115,-0.000872
51.812500,-0.001755,-0.002806,-0.001460,-0.027042,0.000023,-9.811997,-0.082588,-0.014286
51.815000,-0.005411,-0.001654,-0.001694,-0.020470,-0.000913,-9.840364,0.060042,0.008567
